Town,Year,Property Type,Residential Type,NumSales,MedianSale,AvgSalesRatio
Bethel,2010.0,Condo,Condo,85,403770.0,1.4602069167411764
Bethel,2010.0,Single Family,Single Family,122,303500.0,2.2156425695655737
Bethel,2010.0,Two Family,Two Family,15,260000.0,1.1321178884666667
Bethel,2011.0,Condo,Condo,59,466717.0,2.5861573806271183
Bethel,2011.0,Four Family,Four Family,1,240000.0,1.152666667
Bethel,2011.0,Single Family,Single Family,106,294500.0,1.0706007509339623
Bethel,2011.0,Two Family,Two Family,11,180000.0,1.5383311236363637
Bethel,2012.0,Condo,Condo,57,277000.0,2.2282665297543858
Bethel,2012.0,Single Family,Single Family,103,245625.0,1.1218131290588236
Bethel,2012.0,Three Family,Three Family,1,539000.0,0.437272727
Bethel,2012.0,Two Family,Two Family,10,210000.0,1.6946180941999998
Bethel,2013.0,Condo,Condo,24,426235.0,0.5465107015
Bethel,2013.0,Single Family,Single Family,45,152374.75,4.403562969806819
Bethel,2013.0,Three Family,Three Family,1,250000.0,1.33048
Bethel,2013.0,Two Family,Two Family,3,260200.0,0.8160162046666667
Bethel,2014.0,Condo,Condo,81,310595.5,0.5956425401198373
Bethel,2014.0,Four Family,Four Family,2,337500.0,0.66273
Bethel,2014.0,Single Family,Single Family,164,263550.0,0.8494033977262931
Bethel,2014.0,Three Family,Three Family,1,105000.0,3.236380952
Bethel,2014.0,Two Family,Two Family,14,248750.0,0.8349996480624999
Bethel,2015.0,Condo,Condo,104,300604.75,0.6293505083235295
Bethel,2015.0,Single Family,Single Family,211,290000.0,0.7803982587251185
Bethel,2015.0,Three Family,Three Family,3,375000.0,0.6178868846666666
Bethel,2015.0,Two Family,Two Family,14,251125.0,0.8523898779285713
Bethel,2016.0,Condo,Condo,92,297919.5,0.6022027581413044
Bethel,2016.0,Single Family,Single Family,218,300000.0,0.732085228472477
Bethel,2016.0,Three Family,Three Family,2,257500.0,1.056986905
Bethel,2016.0,Two Family,Two Family,20,270000.0,1.2288281092
Bethel,2017.0,Condo,Condo,83,230000.0,0.6397810432314814
Bethel,2017.0,Four Family,Four Family,2,337500.0,0.6499486885
Bethel,2017.0,Single Family,Single Family,161,320000.0,0.7201460733354038
Bethel,2017.0,Three Family,Three Family,1,290000.0,0.632103448
Bethel,2017.0,Two Family,Two Family,14,272500.0,0.820588782
Bethel,2018.0,Condo,Condo,17,427500.0,0.6090348475882353
Bethel,2018.0,Single Family,Single Family,76,311500.0,0.7661011106710527
Bethel,2019.0,Condo,Condo,124,299000.0,0.6355510523850607
Bethel,2019.0,Single Family,Single Family,251,334500.0,0.7834424835984358
Bethel,2019.0,Two Family,Two Family,14,375375.0,0.5563374999999999
Bethel,2020.0,Condo,Condo,78,312500.0,0.5424123015873016
Bethel,2020.0,Residential,Condo,50,336250.0,0.58545168058
Bethel,2020.0,Residential,Single Family,98,414400.0,0.6284162599387755
Bethel,2020.0,Residential,Three Family,2,460000.0,0.5013
Bethel,2020.0,Residential,Two Family,2,465000.0,0.47785
Bethel,2020.0,Single Family,Single Family,195,349500.0,0.6419726923076923
Bethel,2020.0,Two Family,Two Family,8,289000.0,0.6150500000000001
Bethel,2021.0,Residential,Condo,148,360500.0,0.5513291224797296
Bethel,2021.0,Residential,Single Family,286,431500.0,0.5578604908566434
Bethel,2021.0,Residential,Two Family,22,433250.0,0.4967878507272727
Bethel,2022.0,Residential,Condo,112,381500.0,0.4293599182053572
Bethel,2022.0,Residential,Single Family,135,470000.0,0.6911516871851852
Bethel,2022.0,Residential,Two Family,10,460000.0,0.4635370128
Bethel,2023.0,Residential,Condo,13,355000.0,0.7041692307692308
Bethel,2023.0,Residential,Four Family,1,650000.0,0.6016
Bethel,2023.0,Residential,Single Family,56,457500.0,0.6399089285714286
Bethel,2023.0,Residential,Two Family,1,500000.0,0.5121
Bethel,2024.0,Residential,Condo,48,402450.0,0.48341666666666666
Bethel,2024.0,Residential,Single Family,130,502656.5,0.6732307692307692
Bethel,2024.0,Residential,Three Family,3,693500.0,0.49816666666666665
Bethel,2024.0,Residential,Two Family,8,526200.0,0.653375
Bethlehem,2006.0,Single Family,Single Family,10,267500.0,0.5392662385
Bethlehem,2006.0,Two Family,Two Family,1,279349.0,0.761806915
Bethlehem,2007.0,Condo,Condo,1,447457.0,0.0
Bethlehem,2007.0,Single Family,Single Family,39,245625.0,0.6620758045222223
Bethlehem,2007.0,Two Family,Two Family,10,402500.0,0.8634879560000001
Bethlehem,2008.0,Single Family,Single Family,25,296750.0,0.8293891548392857
Bethlehem,2009.0,Condo,Condo,1,319000.0,0.705956113
Bethlehem,2009.0,Single Family,Single Family,9,282100.0,1.1088625358888888
Bethlehem,2010.0,Single Family,Single Family,35,258000.0,0.8813373224571428
Bethlehem,2011.0,Single Family,Single Family,20,284250.0,1.0674658427000001
Bethlehem,2012.0,Single Family,Single Family,28,267500.0,1.1036415577142857
Bethlehem,2013.0,Condo,Condo,1,25000.0,4.968
Bethlehem,2013.0,Four Family,Four Family,1,185000.0,0.792432432
Bethlehem,2013.0,Single Family,Single Family,24,262500.0,1.471892262
Bethlehem,2014.0,Single Family,Single Family,9,300000.0,0.7497602055555556
Bethlehem,2015.0,Single Family,Single Family,37,250000.0,1.0401646314324324
Bethlehem,2015.0,Two Family,Two Family,2,267000.0,0.8611363635
Bethlehem,2016.0,Condo,Condo,1,335000.0,0.678507463
Bethlehem,2016.0,Single Family,Single Family,40,249100.0,0.812238236425
Bethlehem,2016.0,Two Family,Two Family,2,305000.0,0.9244054580000001
Bethlehem,2017.0,Single Family,Single Family,40,242500.0,1.03773303555
Bethlehem,2018.0,Single Family,Single Family,36,283500.0,1.4133350710555554
Bethlehem,2019.0,Single Family,Single Family,17,329312.5,0.8105347980857143
Bethlehem,2020.0,Condo,Condo,1,335000.0,0.6179
Bethlehem,2020.0,Residential,Condo,1,335000.0,0.6179
Bethlehem,2020.0,Residential,Single Family,30,326000.0,0.7477541618333333
Bethlehem,2020.0,Residential,Two Family,1,320000.0,0.3921
Bethlehem,2020.0,Single Family,Single Family,43,278750.0,0.9185403679653681
Bethlehem,2020.0,Two Family,Two Family,1,304000.0,0.6181
Bethlehem,2021.0,Residential,Condo,1,225000.0,0.9408
Bethlehem,2021.0,Residential,Single Family,65,399000.0,0.5735491754153845
Bethlehem,2022.0,Residential,Single Family,63,413281.25,0.5002557338024476
Bethlehem,2023.0,Residential,Single Family,41,355000.0,0.5225219512195122
Bethlehem,2023.0,Residential,Three Family,1,450000.0,0.3191
Bethlehem,2023.0,Residential,Two Family,3,540000.0,0.49603333333333327
Bloomfield,2006.0,Condo,Condo,37,304000.0,0.6109500156216217
Bloomfield,2006.0,Single Family,Single Family,99,235000.0,1.0373156203131313
Bloomfield,2007.0,Condo,Condo,74,282815.5,0.5398138056896383
Bloomfield,2007.0,Single Family,Single Family,318,225537.25,0.773998210961241
Bloomfield,2008.0,Condo,Condo,54,337200.0,0.37519605734355177
Bloomfield,2008.0,Single Family,Single Family,233,211750.0,0.6362008799157317
Bloomfield,2008.0,Two Family,Two Family,1,230000.0,0.504
Bloomfield,2009.0,Condo,Condo,15,265000.0,0.5597943123333333
Bloomfield,2009.0,Single Family,Single Family,165,185000.0,0.9846028328303029
Bloomfield,2010.0,Condo,Condo,6,100500.0,1.5592594308333332
Bloomfield,2010.0,Single Family,Single Family,58,193625.0,0.7879157670089286
Bloomfield,2011.0,Condo,Condo,16,172400.0,3.561410518125
Bloomfield,2011.0,Single Family,Single Family,160,138500.0,1.3112085437421386
Bloomfield,2011.0,Two Family,Two Family,1,70000.0,1.579
Bloomfield,2012.0,Condo,Condo,19,144000.0,0.991518188631579
Bloomfield,2012.0,Single Family,Single Family,216,179000.0,0.9447233120648149
Bloomfield,2012.0,Two Family,Two Family,1,185500.0,0.722264151
Bloomfield,2013.0,Condo,Condo,43,188225.0,0.8157391700714285
Bloomfield,2013.0,Single Family,Single Family,205,185000.0,0.9038122690634146
Bloomfield,2014.0,Condo,Condo,33,258750.0,0.815477205234375
Bloomfield,2014.0,Single Family,Single Family,157,173350.0,0.8750919859519231
Bloomfield,2014.0,Two Family,Two Family,1,117000.0,1.245042735
Bloomfield,2015.0,Condo,Condo,6,305750.0,0.7200017571666667
Bloomfield,2015.0,Single Family,Single Family,61,184900.0,0.8637423121639344
Bloomfield,2016.0,Condo,Condo,29,170000.0,0.7769243547586208
Bloomfield,2016.0,Single Family,Single Family,297,195000.0,0.7840122864309764
Bloomfield,2017.0,Condo,Condo,51,190000.0,0.8398745553529412
Bloomfield,2017.0,Single Family,Single Family,253,200000.0,0.7815974980158102
Bloomfield,2017.0,Two Family,Two Family,1,275000.0,0.581636364
Bloomfield,2018.0,Condo,Condo,61,244000.0,0.7494675623114754
Bloomfield,2018.0,Single Family,Single Family,215,193500.0,0.9731191021674418
Bloomfield,2018.0,Two Family,Two Family,3,108000.0,0.8035126983333333
Bloomfield,2019.0,Condo,Condo,52,232500.0,0.6799310183269232
Bloomfield,2019.0,Single Family,Single Family,138,220000.0,0.6372014130797101
Bloomfield,2019.0,Two Family,Two Family,1,215000.0,0.6415
Bloomfield,2020.0,Residential,Condo,18,227000.0,0.6731897867777777
Bloomfield,2020.0,Residential,Single Family,80,229950.0,0.87994137665
Bloomfield,2021.0,Residential,Condo,87,239900.0,0.662858584045977
Bloomfield,2021.0,Residential,Single Family,276,238500.0,0.6001327938442029
Bloomfield,2021.0,Residential,Two Family,1,180000.0,0.7616
Bloomfield,2022.0,Apartments,nan,1,18500000.0,0.5408
Bloomfield,2022.0,Residential,Condo,79,285000.0,0.5227834375
Bloomfield,2022.0,Residential,Single Family,232,260000.0,0.560093066647318
Bloomfield,2022.0,Residential,Two Family,4,237500.0,0.5392333333333333
Bloomfield,2023.0,Apartments,nan,1,850200.0,2.2997
Bloomfield,2023.0,Residential,Condo,65,331900.0,0.44394
Bloomfield,2023.0,Residential,Single Family,203,293000.0,0.5542970443349754
Bloomfield,2023.0,Residential,Three Family,2,177500.0,0.9429
Bloomfield,2023.0,Residential,Two Family,4,307500.0,0.433575
Bloomfield,2024.0,Apartments,nan,3,18750000.0,0.45513333333333333
Bloomfield,2024.0,Residential,Condo,47,370000.0,0.42504468085106384
Bloomfield,2024.0,Residential,Single Family,147,330000.0,0.4715068027210884
Bloomfield,2024.0,Residential,Two Family,3,200000.0,0.5037333333333334
Bolton,2006.0,Single Family,Single Family,9,285000.0,0.6757520625555555
Bolton,2007.0,Single Family,Single Family,68,294375.0,1.063277307612069
Bolton,2007.0,Two Family,Two Family,1,285000.0,0.574070175
Bolton,2008.0,Single Family,Single Family,45,251125.0,0.9067460829116379
Bolton,2009.0,Single Family,Single Family,14,249450.0,0.9468213609285714
Bolton,2010.0,Single Family,Single Family,47,229900.0,0.766592729212766
Bolton,2011.0,Single Family,Single Family,57,265000.0,2.0862861077017545
Bolton,2012.0,Single Family,Single Family,48,213500.0,1.0565354772708333
Bolton,2013.0,Single Family,Single Family,57,260000.0,0.7921270818421053
Bolton,2013.0,Two Family,Two Family,1,258000.0,0.817248062
Bolton,2014.0,Single Family,Single Family,71,228372.5,0.7850565360454546
Bolton,2014.0,Two Family,Two Family,1,225000.0,0.655111111
Bolton,2015.0,Single Family,Single Family,64,228500.0,0.771768846765625
Bolton,2016.0,Single Family,Single Family,75,235000.0,0.7646454743733333
Bolton,2016.0,Two Family,Two Family,1,195000.0,0.646666667
Bolton,2017.0,Single Family,Single Family,66,256000.0,0.7337565229242424
Bolton,2017.0,Two Family,Two Family,1,135000.0,1.074074074
Bolton,2018.0,Condo,Condo,1,398500.0,0.687
Bolton,2018.0,Single Family,Single Family,60,248950.0,0.7475794985166666
Bolton,2018.0,Two Family,Two Family,1,149900.0,0.6877
Bolton,2019.0,Single Family,Single Family,19,285625.0,0.8731954545454546
Bolton,2020.0,Residential,Single Family,29,265000.0,0.6285907161724138
Bolton,2020.0,Single Family,Single Family,63,260575.0,0.6877605875831485
Bolton,2021.0,Residential,Single Family,77,295000.0,0.7801640699220779
Bolton,2021.0,Residential,Two Family,1,425000.0,0.6275
Bolton,2022.0,Residential,Single Family,69,323631.5,0.6724317478040753
Bolton,2022.0,Residential,Two Family,1,300000.0,0.563
Bolton,2023.0,Residential,Single Family,53,345000.0,0.5060830188679245
Bozrah,2006.0,Single Family,Single Family,12,245000.0,0.3827011161666667
Bozrah,2007.0,Single Family,Single Family,22,230000.0,0.43628717363636366
Bozrah,2008.0,Single Family,Single Family,2,183250.0,0.7226354665
Bozrah,2009.0,Single Family,Single Family,17,190000.0,0.9373330322352941
Bozrah,2010.0,Single Family,Single Family,17,209900.0,0.9121400324705882
Bozrah,2010.0,Two Family,Two Family,2,134400.0,1.311266792
Bozrah,2011.0,Single Family,Single Family,21,212000.0,0.8774305525238096
Bozrah,2012.0,Single Family,Single Family,12,178000.0,1.255279606
Bozrah,2013.0,Single Family,Single Family,6,204000.0,0.7217113666
Bozrah,2014.0,Single Family,Single Family,23,144725.0,1.0588727674277778
Bozrah,2015.0,Single Family,Single Family,34,161500.0,1.0649983061764705
Bozrah,2016.0,Single Family,Single Family,34,188500.0,1.0713925332352943
Bozrah,2016.0,Two Family,Two Family,1,227500.0,1.719912088
Bozrah,2017.0,Single Family,Single Family,13,192000.0,0.7827805875384615
Bozrah,2017.0,Two Family,Two Family,1,90000.0,1.200222222
Bozrah,2018.0,Single Family,Single Family,9,170000.0,0.8791737945555556
Bozrah,2019.0,Single Family,Single Family,33,229000.0,0.7514573965069444
Bozrah,2019.0,Two Family,Two Family,1,150000.0,0.7718
Bozrah,2020.0,Residential,Single Family,7,250000.0,0.5322438648571428
Bozrah,2020.0,Single Family,Single Family,21,228475.0,0.5867197115384616
Bozrah,2021.0,Residential,Single Family,29,220000.0,0.5671806619655172
Bozrah,2021.0,Residential,Two Family,3,200000.0,0.5442666666666667
Bozrah,2022.0,Residential,Single Family,19,260800.0,0.4809186234736842
Bozrah,2023.0,Residential,Single Family,4,330000.0,0.760725
Bozrah,2023.0,Residential,Two Family,1,275000.0,0.5205
Bozrah,2024.0,Residential,Single Family,25,361000.0,0.539564
Branford,2005.0,Condo,Condo,1,150000.0,0.619333333
Branford,2006.0,Condo,Condo,63,198775.0,0.6135948366129031
Branford,2006.0,Single Family,Single Family,73,303000.0,0.6673019928082192
Branford,2006.0,Three Family,Three Family,1,300000.0,0.849
Branford,2006.0,Two Family,Two Family,5,295000.0,1.8847289963999998
Branford,2007.0,Condo,Condo,281,202000.0,0.5476792305559751
Branford,2007.0,Single Family,Single Family,250,326225.0,1.3787430315362672
Branford,2007.0,Three Family,Three Family,2,195000.0,2.7633571430000003
Branford,2007.0,Two Family,Two Family,11,326250.0,0.5349696820714286
Branford,2008.0,Condo,Condo,212,194750.0,0.646800993823933
Branford,2008.0,Four Family,Four Family,1,500000.0,0.41
Branford,2008.0,Single Family,Single Family,220,337000.0,0.9128594130341977
Branford,2008.0,Three Family,Three Family,5,289000.0,1.362912894625
Branford,2008.0,Two Family,Two Family,11,141000.0,4.366307038458333
Branford,2009.0,Condo,Condo,126,332250.0,0.6348459180241935
Branford,2009.0,Four Family,Four Family,1,300000.0,0.776
Branford,2009.0,Single Family,Single Family,153,299000.0,0.7611361636013072
Branford,2009.0,Three Family,Three Family,1,290000.0,0.633793103
Branford,2009.0,Two Family,Two Family,10,151000.0,1.3942120262
Branford,2010.0,Condo,Condo,43,158500.0,0.8557839411627907
Branford,2010.0,Single Family,Single Family,39,270000.0,1.653124162333333
Branford,2010.0,Two Family,Two Family,5,245000.0,1.56871845
Branford,2011.0,Condo,Condo,141,188125.0,0.7999117403392857
Branford,2011.0,Four Family,Four Family,1,126422.0,1.512394995
Branford,2011.0,Single Family,Single Family,186,288500.0,0.8663410311774193
Branford,2011.0,Three Family,Three Family,1,925000.0,1.059124324
Branford,2011.0,Two Family,Two Family,18,250000.0,0.7852547133333333
Branford,2012.0,Condo,Condo,144,164500.0,0.9608222203888889
Branford,2012.0,Four Family,Four Family,1,350000.0,0.614571429
Branford,2012.0,Single Family,Single Family,212,260000.0,1.0512795549339624
Branford,2012.0,Three Family,Three Family,1,75000.0,2.277333333
Branford,2012.0,Two Family,Two Family,11,231500.0,0.7933314174545455
Branford,2013.0,Condo,Condo,192,154450.0,0.8117243525572917
Branford,2013.0,Single Family,Single Family,247,522500.0,0.844875625745935
Branford,2013.0,Three Family,Three Family,2,292500.0,0.682097839
Branford,2013.0,Two Family,Two Family,8,285000.0,0.798425135875
Branford,2014.0,Condo,Condo,150,165000.0,0.784608239783105
Branford,2014.0,Single Family,Single Family,179,315975.0,0.8557067785254238
Branford,2014.0,Three Family,Three Family,1,300000.0,0.676333333
Branford,2014.0,Two Family,Two Family,8,333750.0,0.7798242965
Branford,2015.0,Condo,Condo,57,130000.0,0.8422458395438597
Branford,2015.0,Single Family,Single Family,64,301250.0,1.44202049128125
Branford,2015.0,Two Family,Two Family,4,292500.0,0.7245083022500001
Branford,2016.0,Condo,Condo,214,152450.0,0.7615956294131455
Branford,2016.0,Single Family,Single Family,310,287750.0,0.8441742173258064
Branford,2016.0,Three Family,Three Family,3,365000.0,0.5748502590000001
Branford,2016.0,Two Family,Two Family,9,307500.0,0.7381251692222223
Branford,2017.0,Condo,Condo,205,173625.0,0.7181335606748769
Branford,2017.0,Four Family,Four Family,1,125000.0,2.43936
Branford,2017.0,Single Family,Single Family,306,299500.0,0.8856336870915033
Branford,2017.0,Three Family,Three Family,2,435700.0,0.6232485320000001
Branford,2017.0,Two Family,Two Family,21,275000.0,2.3596220534761905
Branford,2018.0,Condo,Condo,252,212375.0,0.709564932334
Branford,2018.0,Four Family,Four Family,1,390000.0,0.4664
Branford,2018.0,Single Family,Single Family,336,311250.0,1.0847011251160714
Branford,2018.0,Three Family,Three Family,5,350000.0,0.708249091
Branford,2018.0,Two Family,Two Family,14,271000.0,0.929243277357143
Branford,2019.0,Condo,Condo,180,162750.0,0.7399079692333334
Branford,2019.0,Single Family,Single Family,252,299125.0,1.0090674957539683
Branford,2019.0,Three Family,Three Family,2,352500.0,0.58925
Branford,2019.0,Two Family,Two Family,9,310000.0,0.6785153357777777
Branford,2020.0,Residential,Condo,102,181500.0,0.6116292151078432
Branford,2020.0,Residential,Single Family,108,354964.5,0.6799441230555556
Branford,2020.0,Residential,Two Family,6,320250.0,0.6739833333333333
Branford,2021.0,Apartments,nan,3,1200000.0,0.47902632400000006
Branford,2021.0,Residential,Condo,308,194500.0,0.5704263290357143
Branford,2021.0,Residential,Four Family,2,289500.0,1.13195
Branford,2021.0,Residential,Single Family,373,392000.0,0.6354688362868632
Branford,2021.0,Residential,Three Family,2,700000.0,0.4972444445
Branford,2021.0,Residential,Two Family,23,360000.0,0.8687837725652174
Branford,2022.0,Apartments,nan,2,1204450.0,0.412147469
Branford,2022.0,Residential,Condo,252,225750.0,0.4991713525132978
Branford,2022.0,Residential,Four Family,1,475000.0,0.4705
Branford,2022.0,Residential,Single Family,331,414000.0,0.6378272946377119
Branford,2022.0,Residential,Three Family,5,460000.0,0.5026960618
Branford,2022.0,Residential,Two Family,25,453750.0,0.5346362433859648
Branford,2023.0,Residential,Condo,194,250000.0,0.4612360824742268
Branford,2023.0,Residential,Single Family,208,506000.0,0.6044153846153846
Branford,2023.0,Residential,Three Family,2,415250.0,0.58955
Branford,2023.0,Residential,Two Family,24,411625.0,0.5473333333333333
Branford,2024.0,Residential,Condo,124,275000.0,0.4280685483870968
