Town,Year,PropertyType,NumSales,MedianSale,AvgSalesRatio
Berlin,2013.0,Single Family,62,219750.0,0.8373028969265537
Berlin,2013.0,Two Family,2,72500.0,17.983284458500002
Berlin,2013.0,nan,3,505000.0,10.787248374333332
Berlin,2014.0,Condo,70,237525.0,0.6323033900428277
Berlin,2014.0,Single Family,204,246250.0,1.3119825952307556
Berlin,2014.0,Two Family,7,183500.0,0.83289520175
Berlin,2014.0,nan,20,272500.0,1.1184345465428571
Berlin,2015.0,Condo,62,255950.0,0.6258632041129032
Berlin,2015.0,Single Family,206,245000.0,0.881002405854369
Berlin,2015.0,Two Family,12,182000.0,1.1222357967499998
Berlin,2015.0,nan,31,250000.0,0.9553316648709678
Berlin,2016.0,Condo,75,253000.0,0.61109093528
Berlin,2016.0,Single Family,219,235000.0,0.9766419853333332
Berlin,2016.0,Three Family,3,200000.0,0.941420114
Berlin,2016.0,Two Family,12,158950.0,1.24472674275
Berlin,2016.0,nan,34,242500.0,0.7069641037941177
Berlin,2017.0,Condo,39,253500.0,0.7041839806923077
Berlin,2017.0,Single Family,199,235424.0,1.0832797988944725
Berlin,2017.0,Three Family,3,200000.0,0.9114253876666666
Berlin,2017.0,Two Family,7,285000.0,0.5928515481428571
Berlin,2017.0,nan,37,220000.0,0.7222796825945945
Berlin,2018.0,Condo,15,220000.0,0.5045737730000001
Berlin,2018.0,Single Family,73,212000.0,0.49577305971232877
Berlin,2018.0,Two Family,3,165000.0,0.5859939393333333
Berlin,2018.0,nan,14,67500.0,0.4775642857142857
Berlin,2019.0,Condo,79,233750.0,0.710655094880597
Berlin,2019.0,Single Family,294,244500.0,0.8104770683113695
Berlin,2019.0,Two Family,12,255000.0,0.6360916666666666
Berlin,2019.0,nan,43,1658750.0,0.5539572478833333
Berlin,2020.0,Commercial,4,262500.0,0.7240500000000001
Berlin,2020.0,Condo,38,200750.0,0.6277941666666667
Berlin,2020.0,Residential,112,275000.0,0.6842783268928571
Berlin,2020.0,Single Family,168,278550.0,0.7042754464285714
Berlin,2020.0,Three Family,1,330000.0,0.5236
Berlin,2020.0,Two Family,10,285000.0,0.6840428571428572
Berlin,2020.0,Vacant Land,10,147500.0,7.49311
Berlin,2020.0,nan,25,209200.0,0.8057645833333332
Berlin,2021.0,Commercial,21,325000.0,0.8584879226666666
Berlin,2021.0,Industrial,1,210000.0,0.634285714
Berlin,2021.0,Residential,367,295000.0,0.7074883780081744
Berlin,2021.0,Vacant Land,15,160000.0,0.8664189397333334
Berlin,2022.0,Commercial,16,425000.0,0.5907532703125
Berlin,2022.0,Industrial,7,900000.0,0.5992746031428571
Berlin,2022.0,Residential,250,341750.0,0.6261747381080001
Berlin,2022.0,Vacant Land,15,105000.0,1.0624880711333333
Berlin,2023.0,Commercial,7,300000.0,0.9394714285714285
Berlin,2023.0,Industrial,1,500000.0,0.6428
Berlin,2023.0,Residential,74,344387.5,1.2142648648648648
Berlin,2024.0,Commercial,5,470000.0,0.9632999999999999
Berlin,2024.0,Industrial,1,402000.0,0.4062
Berlin,2024.0,Residential,179,375000.0,0.6847843575418994
Berlin,2024.0,Vacant Land,9,275000.0,0.47527777777777774
Bethany,2001.0,nan,58,8350.0,0.555463532051724
Bethany,2002.0,nan,203,145000.0,0.7066636785418718
Bethany,2003.0,nan,129,169427.0,0.47048727184496125
Bethany,2004.0,nan,24,332500.0,0.447813008125
Bethany,2005.0,nan,136,160305.5,0.2693305080037879
Bethany,2006.0,Single Family,20,390000.0,0.6634248843
Bethany,2006.0,nan,94,342500.0,4464.439175323043
Bethany,2007.0,Condo,1,275000.0,0.602581818
Bethany,2007.0,Single Family,73,419625.0,0.5144384603084415
Bethany,2007.0,nan,15,487500.0,0.3821585065192308
Bethany,2008.0,Single Family,48,369000.0,0.5342878040351045
Bethany,2008.0,nan,6,200500.0,0.4465935716666667
Bethany,2009.0,Single Family,17,305000.0,0.8703517221176471
Bethany,2009.0,nan,1,145000.0,0.001517241
Bethany,2010.0,Single Family,50,299950.0,0.7707751023199999
Bethany,2010.0,nan,8,160500.0,0.667531533875
Bethany,2011.0,Condo,1,404000.0,0.728836634
Bethany,2011.0,Single Family,45,299000.0,0.8495362179333333
Bethany,2011.0,nan,3,271650.0,0.549896212
Bethany,2012.0,Single Family,59,315000.0,1.0319377058305086
Bethany,2012.0,nan,12,122500.0,0.5382641530833333
Bethany,2013.0,Single Family,56,300000.0,0.9543166319285714
Bethany,2013.0,Two Family,1,410000.0,0.866
Bethany,2013.0,nan,4,411739.5,0.74464435875
Bethany,2014.0,Single Family,19,316000.0,0.6773632192105263
Bethany,2014.0,nan,2,110000.0,1.2851588235
Bethany,2015.0,Single Family,48,320000.0,0.8157741837916667
Bethany,2015.0,nan,5,122000.0,217.35886074579997
Bethany,2016.0,Condo,1,467000.0,0.586723769
Bethany,2016.0,Single Family,74,312000.0,0.9314754966216217
Bethany,2016.0,nan,14,120000.0,0.849923693576923
Bethany,2017.0,Single Family,74,306500.0,0.8351045850810811
Bethany,2017.0,nan,10,150000.0,1.0415055976
Bethany,2018.0,Single Family,53,315000.0,0.7258720276037737
Bethany,2018.0,nan,12,81000.0,1.0594064577272728
Bethany,2019.0,Single Family,21,397500.0,0.7010425
Bethany,2019.0,nan,5,175000.0,0.5041625000000001
Bethany,2020.0,Residential,44,382500.0,0.6241273495
Bethany,2020.0,Single Family,65,321250.0,0.9310878167641325
Bethany,2020.0,Vacant Land,4,101000.0,2.049075
Bethany,2020.0,nan,11,131125.0,0.7517410714285715
Bethany,2021.0,Commercial,3,795000.0,0.7667
Bethany,2021.0,Residential,113,376130.0,0.6146198098495576
Bethany,2021.0,Vacant Land,14,175000.0,0.6052663265
Bethany,2022.0,Commercial,2,395000.0,0.669182258
Bethany,2022.0,Residential,74,422500.0,0.7190786756005245
Bethany,2022.0,Vacant Land,5,149250.0,0.3959375
Bethany,2023.0,Commercial,3,400000.0,0.48436666666666667
Bethany,2023.0,Residential,59,478000.0,0.4763084745762712
Bethany,2023.0,Vacant Land,9,149900.0,0.5830444444444445
Bethel,2001.0,nan,124,220000.0,0.9112231226774193
Bethel,2002.0,nan,391,234000.0,0.5747534493273657
Bethel,2003.0,nan,45,295625.0,0.802082884037037
Bethel,2004.0,nan,509,329750.0,1.0874836297980601
Bethel,2005.0,nan,395,355000.0,0.9039197522810126
Bethel,2006.0,Condo,16,253750.0,0.502739326375
Bethel,2006.0,Four Family,1,515000.0,0.37623301
Bethel,2006.0,Single Family,45,350000.0,1.376977135311111
Bethel,2006.0,Two Family,1,160000.0,1.402625
Bethel,2006.0,nan,258,247500.0,1.0759752326459144
Bethel,2007.0,Condo,62,255000.0,0.5471565211612903
Bethel,2007.0,Single Family,131,379000.0,0.6454477571908396
Bethel,2007.0,Three Family,1,401700.0,0.506845905
Bethel,2007.0,Two Family,13,400000.0,0.5573093907692308
Bethel,2007.0,nan,18,435000.0,0.5224808102222221
Bethel,2008.0,Condo,6,189343.5,0.7843180285
Bethel,2008.0,Single Family,28,334500.0,1.2250761725357144
Bethel,2008.0,nan,3,665000.0,0.5202207356666667
Bethel,2009.0,Condo,54,289950.0,1.0666634812222222
Bethel,2009.0,Single Family,144,397450.0,1.2112378106888113
Bethel,2009.0,Three Family,1,279000.0,1.176344086
Bethel,2009.0,Two Family,9,314900.0,2.178512736666667
Bethel,2009.0,nan,25,191250.0,11.37995039596
Bethel,2010.0,Condo,85,403770.0,1.4602069167411764
Bethel,2010.0,Single Family,122,303500.0,2.2156425695655737
Bethel,2010.0,Two Family,15,260000.0,1.1321178884666667
Bethel,2010.0,nan,16,350000.0,4.893676921499999
Bethel,2011.0,Condo,59,466717.0,2.5861573806271183
Bethel,2011.0,Four Family,1,240000.0,1.152666667
Bethel,2011.0,Single Family,106,294500.0,1.0706007509339623
Bethel,2011.0,Two Family,11,180000.0,1.5383311236363637
Bethel,2011.0,nan,18,353750.0,3.1140156587941172
Bethel,2012.0,Condo,57,277000.0,2.2282665297543858
Bethel,2012.0,Single Family,103,245625.0,1.1218131290588236
Bethel,2012.0,Three Family,1,539000.0,0.437272727
Bethel,2012.0,Two Family,10,210000.0,1.6946180941999998
Bethel,2012.0,nan,24,76000.0,6.214343734681819
Bethel,2013.0,Condo,24,426235.0,0.5465107015
Bethel,2013.0,Single Family,45,152374.75,4.403562969806819
Bethel,2013.0,Three Family,1,250000.0,1.33048
Bethel,2013.0,Two Family,3,260200.0,0.8160162046666667
Bethel,2013.0,nan,12,17386250.0,0.6135645757272727
Bethel,2014.0,Condo,81,310595.5,0.5956425401198373
Bethel,2014.0,Four Family,2,337500.0,0.66273
Bethel,2014.0,Single Family,164,263550.0,0.8494033977262931
Bethel,2014.0,Three Family,1,105000.0,3.236380952
Bethel,2014.0,Two Family,14,248750.0,0.8349996480624999
Bethel,2014.0,nan,20,172860.0,0.9324830786372549
Bethel,2015.0,Condo,104,300604.75,0.6293505083235295
Bethel,2015.0,Single Family,211,290000.0,0.7803982587251185
Bethel,2015.0,Three Family,3,375000.0,0.6178868846666666
Bethel,2015.0,Two Family,14,251125.0,0.8523898779285713
Bethel,2015.0,nan,28,182500.0,3.098128567892857
Bethel,2016.0,Condo,92,297919.5,0.6022027581413044
Bethel,2016.0,Single Family,218,300000.0,0.732085228472477
Bethel,2016.0,Three Family,2,257500.0,1.056986905
Bethel,2016.0,Two Family,20,270000.0,1.2288281092
Bethel,2016.0,nan,26,111250.0,1.33522732686
Bethel,2017.0,Condo,83,230000.0,0.6397810432314814
Bethel,2017.0,Four Family,2,337500.0,0.6499486885
Bethel,2017.0,Single Family,161,320000.0,0.7201460733354038
Bethel,2017.0,Three Family,1,290000.0,0.632103448
Bethel,2017.0,Two Family,14,272500.0,0.820588782
Bethel,2017.0,nan,12,125000.0,1.9599918126666667
Bethel,2018.0,Condo,17,427500.0,0.6090348475882353
Bethel,2018.0,Single Family,76,311500.0,0.7661011106710527
Bethel,2018.0,nan,4,65000.0,1.1888423077499999
Bethel,2019.0,Condo,124,299000.0,0.6355510523850607
Bethel,2019.0,Single Family,251,334500.0,0.7834424835984358
Bethel,2019.0,Two Family,14,375375.0,0.5563374999999999
Bethel,2019.0,nan,24,137500.0,1.3520785185185185
Bethel,2020.0,Commercial,3,1625000.0,0.5872
Bethel,2020.0,Condo,78,312500.0,0.5424123015873016
Bethel,2020.0,Industrial,1,130000.0,0.729
Bethel,2020.0,Residential,152,397250.0,0.610629457256579
Bethel,2020.0,Single Family,195,349500.0,0.6419726923076923
Bethel,2020.0,Two Family,8,289000.0,0.6150500000000001
Bethel,2020.0,Vacant Land,4,104700.0,0.8917333332499999
Bethel,2020.0,nan,20,299875.0,0.8895200000000001
Bethel,2021.0,Commercial,21,595000.0,0.6223702645714285
Bethel,2021.0,Residential,456,400000.0,0.552794173745614
Bethel,2021.0,Vacant Land,11,125000.0,2.530818181818182
Bethel,2022.0,Commercial,14,1200000.0,0.5127453294285714
Bethel,2022.0,Residential,257,450000.0,0.5682068433346303
Bethel,2022.0,Vacant Land,8,133910.0,0.888134615375
Bethel,2023.0,Commercial,1,170000.0,0.5435
Bethel,2023.0,Residential,71,455000.0,0.6493352112676056
Bethel,2023.0,Vacant Land,4,315000.0,0.5050749999999999
Bethel,2024.0,Commercial,7,695000.0,0.5831
Bethel,2024.0,Residential,189,485000.0,0.6214047619047619
Bethel,2024.0,Vacant Land,9,180000.0,0.6911555555555555
Bethlehem,2001.0,nan,18,102500.0,0.9540036542222222
Bethlehem,2002.0,nan,90,175750.0,1.330079848288889
Bethlehem,2003.0,nan,47,212000.0,0.5328469279787235
Bethlehem,2004.0,nan,16,255500.0,0.61390438675
Bethlehem,2005.0,nan,77,329900.0,0.5966817136623377
Bethlehem,2006.0,Single Family,10,267500.0,0.5392662385
Bethlehem,2006.0,Two Family,1,279349.0,0.761806915
Bethlehem,2006.0,nan,40,337500.0,0.642385584575
Bethlehem,2007.0,Condo,1,447457.0,0.0
Bethlehem,2007.0,Single Family,39,245625.0,0.6620758045222223
Bethlehem,2007.0,Two Family,10,402500.0,0.8634879560000001
Bethlehem,2007.0,nan,10,113700.0,0.2623506618125
Bethlehem,2008.0,Single Family,25,296750.0,0.8293891548392857
Bethlehem,2008.0,nan,10,425000.0,0.44271864005555556
Bethlehem,2009.0,Condo,1,319000.0,0.705956113
Bethlehem,2009.0,Single Family,9,282100.0,1.1088625358888888
Bethlehem,2010.0,Single Family,35,258000.0,0.8813373224571428
Bethlehem,2010.0,nan,4,101250.0,1.4677309702499999
Bethlehem,2011.0,Single Family,20,284250.0,1.0674658427000001
Bethlehem,2011.0,nan,7,84992.0,0.9295897450000001
Bethlehem,2012.0,Single Family,28,267500.0,1.1036415577142857
Bethlehem,2012.0,nan,6,114000.0,1.3847430198333335
Bethlehem,2013.0,Condo,1,25000.0,4.968
Bethlehem,2013.0,Four Family,1,185000.0,0.792432432
Bethlehem,2013.0,Single Family,24,262500.0,1.471892262
Bethlehem,2013.0,nan,5,80000.0,1.1901328378
Bethlehem,2014.0,Single Family,9,300000.0,0.7497602055555556
Bethlehem,2015.0,Single Family,37,250000.0,1.0401646314324324
Bethlehem,2015.0,Two Family,2,267000.0,0.8611363635
Bethlehem,2015.0,nan,5,125000.0,1.7965287445999998
Bethlehem,2016.0,Condo,1,335000.0,0.678507463
Bethlehem,2016.0,Single Family,40,249100.0,0.812238236425
Bethlehem,2016.0,Two Family,2,305000.0,0.9244054580000001
Bethlehem,2016.0,nan,6,77000.0,1.0879774471666668
Bethlehem,2017.0,Single Family,40,242500.0,1.03773303555
Bethlehem,2017.0,nan,6,82500.0,1.3022269841666667
Bethlehem,2018.0,Single Family,36,283500.0,1.4133350710555554
Bethlehem,2018.0,nan,2,230000.0,0.14889
Bethlehem,2019.0,Single Family,17,329312.5,0.8105347980857143
Bethlehem,2020.0,Condo,1,335000.0,0.6179
Bethlehem,2020.0,Residential,32,326000.0,0.73258202671875
Bethlehem,2020.0,Single Family,43,278750.0,0.9185403679653681
Bethlehem,2020.0,Two Family,1,304000.0,0.6181
Bethlehem,2020.0,Vacant Land,5,105000.0,0.65364
Bethlehem,2020.0,nan,4,130000.0,0.6325166666666666
Bethlehem,2021.0,Commercial,3,350000.0,1.1934666666666667
Bethlehem,2021.0,Residential,66,399000.0,0.5791135818484848
Bethlehem,2021.0,Vacant Land,16,83000.0,0.5873272656875
Bethlehem,2022.0,Commercial,1,362500.0,0.8554
Bethlehem,2022.0,Industrial,1,700000.0,0.8247
Bethlehem,2022.0,Residential,63,413281.25,0.5002557338024476
Bethlehem,2022.0,Vacant Land,6,86800.0,1.0475333333333334
Bethlehem,2023.0,Residential,45,391000.0,0.5162355555555556
Bethlehem,2023.0,Vacant Land,8,107450.0,0.9858625
Bloomfield,2001.0,nan,139,148400.0,0.7125884212014388
Bloomfield,2002.0,nan,467,147000.0,0.6234474806252677
Bloomfield,2003.0,nan,399,163725.0,0.4806810779006727
Bloomfield,2004.0,nan,395,195500.0,0.5866089885654562
Bloomfield,2005.0,nan,122,195000.0,0.5592082931721312
Bloomfield,2006.0,Condo,37,304000.0,0.6109500156216217
Bloomfield,2006.0,Single Family,99,235000.0,1.0373156203131313
Bloomfield,2006.0,nan,398,249950.0,0.5136760132984887
Bloomfield,2007.0,Condo,74,282815.5,0.5398138056896383
Bloomfield,2007.0,Single Family,318,225537.25,0.773998210961241
Bloomfield,2007.0,nan,41,437500.0,0.37791175430952384
Bloomfield,2008.0,Condo,54,337200.0,0.37519605734355177
Bloomfield,2008.0,Single Family,233,211750.0,0.6362008799157317
Bloomfield,2008.0,Two Family,1,230000.0,0.504
Bloomfield,2008.0,nan,21,245000.0,0.4979347794779412
Bloomfield,2009.0,Condo,15,265000.0,0.5597943123333333
Bloomfield,2009.0,Single Family,165,185000.0,0.9846028328303029
Bloomfield,2009.0,nan,12,570000.0,0.4774782117
Bloomfield,2010.0,Condo,6,100500.0,1.5592594308333332
Bloomfield,2010.0,Single Family,58,193625.0,0.7879157670089286
Bloomfield,2010.0,nan,8,280000.0,0.9196078984999999
Bloomfield,2011.0,Condo,16,172400.0,3.561410518125
Bloomfield,2011.0,Single Family,160,138500.0,1.3112085437421386
Bloomfield,2011.0,Two Family,1,70000.0,1.579
Bloomfield,2011.0,nan,14,379241.5,1.7559977476428572
Bloomfield,2012.0,Condo,19,144000.0,0.991518188631579
Bloomfield,2012.0,Single Family,216,179000.0,0.9447233120648149
Bloomfield,2012.0,Two Family,1,185500.0,0.722264151
Bloomfield,2012.0,nan,21,130000.0,1.8641748978095238
Bloomfield,2013.0,Condo,43,188225.0,0.8157391700714285
Bloomfield,2013.0,Single Family,205,185000.0,0.9038122690634146
Bloomfield,2013.0,nan,23,232500.0,1.414446582318182
Bloomfield,2014.0,Condo,33,258750.0,0.815477205234375
Bloomfield,2014.0,Single Family,157,173350.0,0.8750919859519231
Bloomfield,2014.0,Two Family,1,117000.0,1.245042735
Bloomfield,2014.0,nan,14,360000.0,3.1783171362142855
Bloomfield,2015.0,Condo,6,305750.0,0.7200017571666667
Bloomfield,2015.0,Single Family,61,184900.0,0.8637423121639344
Bloomfield,2015.0,nan,4,2848752.5,1.0597926337499999
Bloomfield,2016.0,Condo,29,170000.0,0.7769243547586208
Bloomfield,2016.0,Single Family,297,195000.0,0.7840122864309764
Bloomfield,2016.0,nan,18,577500.0,0.7718740935555556
Bloomfield,2017.0,Condo,51,190000.0,0.8398745553529412
Bloomfield,2017.0,Single Family,253,200000.0,0.7815974980158102
Bloomfield,2017.0,Two Family,1,275000.0,0.581636364
Bloomfield,2017.0,nan,21,476250.0,1.3148357461
Bloomfield,2018.0,Condo,61,244000.0,0.7494675623114754
Bloomfield,2018.0,Single Family,215,193500.0,0.9731191021674418
Bloomfield,2018.0,Two Family,3,108000.0,0.8035126983333333
Bloomfield,2018.0,nan,22,999950.0,0.6628779622857143
Bloomfield,2019.0,Condo,52,232500.0,0.6799310183269232
Bloomfield,2019.0,Single Family,138,220000.0,0.6372014130797101
Bloomfield,2019.0,Two Family,1,215000.0,0.6415
Bloomfield,2019.0,nan,8,452500.0,0.49467918375
Bloomfield,2020.0,Commercial,5,1400000.0,0.7751428356
Bloomfield,2020.0,Residential,98,229950.0,0.8419665948367347
Bloomfield,2021.0,Commercial,16,637500.0,1.2907678599375
Bloomfield,2021.0,Industrial,24,1023993.0,0.8189958333333333
Bloomfield,2021.0,Residential,364,238500.0,0.6155685382225274
Bloomfield,2021.0,Vacant Land,13,235000.0,0.5232505494615385
Bloomfield,2022.0,Apartments,1,18500000.0,0.5408
Bloomfield,2022.0,Commercial,8,2105750.0,0.6860514492500001
Bloomfield,2022.0,Industrial,12,787500.0,0.6079681818181818
Bloomfield,2022.0,Residential,315,260000.0,0.5502006682709231
Bloomfield,2022.0,Vacant Land,10,328800.0,0.47351335466666666
Bloomfield,2023.0,Apartments,1,850200.0,2.2997
Bloomfield,2023.0,Commercial,7,500000.0,2.4756142857142858
Bloomfield,2023.0,Industrial,8,705000.0,1.0494625
Bloomfield,2023.0,Residential,274,296450.0,0.529191605839416
Bloomfield,2023.0,Vacant Land,10,60000.0,1.0369300000000001
Bloomfield,2024.0,Apartments,3,18750000.0,0.45513333333333333
Bloomfield,2024.0,Commercial,6,545400.0,0.5927333333333333
Bloomfield,2024.0,Industrial,15,2578233.0,0.5848066666666667
Bloomfield,2024.0,Residential,197,333000.0,0.46091269035532995
Bloomfield,2024.0,Vacant Land,3,450000.0,0.451
Bolton,2001.0,nan,27,140000.0,1.5167120453333334
Bolton,2002.0,nan,86,189800.0,0.5991390835697674
Bolton,2003.0,nan,55,182000.0,0.5167336262363637
Bolton,2004.0,nan,33,260000.0,0.6590953316666667
Bolton,2005.0,nan,104,145000.0,1.813532782407767
Bolton,2006.0,Single Family,9,285000.0,0.6757520625555555
Bolton,2006.0,nan,87,253333.0,0.8156433152758621
Bolton,2007.0,Single Family,68,294375.0,1.063277307612069
Bolton,2007.0,Two Family,1,285000.0,0.574070175
Bolton,2007.0,nan,19,123750.0,0.4103446670555555
Bolton,2008.0,Single Family,45,251125.0,0.9067460829116379
Bolton,2008.0,nan,9,100000.0,1.394798836733333
Bolton,2009.0,Single Family,14,249450.0,0.9468213609285714
Bolton,2009.0,nan,3,95000.0,0.9060614036666665
Bolton,2010.0,Single Family,47,229900.0,0.766592729212766
Bolton,2010.0,nan,11,148125.0,0.4570077684
Bolton,2011.0,Single Family,57,265000.0,2.0862861077017545
Bolton,2011.0,nan,14,135000.0,1.2587938002857142
Bolton,2012.0,Single Family,48,213500.0,1.0565354772708333
Bolton,2012.0,nan,9,135000.0,2.501594362111111
Bolton,2013.0,Single Family,57,260000.0,0.7921270818421053
Bolton,2013.0,Two Family,1,258000.0,0.817248062
Bolton,2013.0,nan,16,138000.0,0.7541215581875
Bolton,2014.0,Single Family,71,228372.5,0.7850565360454546
Bolton,2014.0,Two Family,1,225000.0,0.655111111
Bolton,2014.0,nan,8,117750.0,0.9304028569333334
Bolton,2015.0,Single Family,64,228500.0,0.771768846765625
Bolton,2015.0,nan,10,60000.0,0.8833820274999999
Bolton,2016.0,Single Family,75,235000.0,0.7646454743733333
Bolton,2016.0,Two Family,1,195000.0,0.646666667
Bolton,2016.0,nan,8,152500.0,0.520517831125
Bolton,2017.0,Single Family,66,256000.0,0.7337565229242424
Bolton,2017.0,Two Family,1,135000.0,1.074074074
Bolton,2017.0,nan,10,114000.0,0.992670686
Bolton,2018.0,Condo,1,398500.0,0.687
Bolton,2018.0,Single Family,60,248950.0,0.7475794985166666
Bolton,2018.0,Two Family,1,149900.0,0.6877
Bolton,2018.0,nan,5,79000.0,0.79934
Bolton,2019.0,Single Family,19,285625.0,0.8731954545454546
Bolton,2020.0,Residential,29,265000.0,0.6285907161724138
Bolton,2020.0,Single Family,63,260575.0,0.6877605875831485
Bolton,2020.0,Vacant Land,3,90000.0,0.18943333333333334
Bolton,2020.0,nan,2,27500.0,1.7262499999999998
Bolton,2021.0,Commercial,6,344950.0,0.6572
Bolton,2021.0,Residential,78,297500.0,0.7782068382564102
Bolton,2021.0,Vacant Land,9,79900.0,1.4586272727777778
Bolton,2022.0,Commercial,1,750000.0,0.415
Bolton,2022.0,Residential,70,323631.5,0.670404861477658
Bolton,2022.0,Vacant Land,11,84116.5,0.26423035714285714
Bolton,2023.0,Commercial,1,390000.0,0.471
Bolton,2023.0,Residential,53,345000.0,0.5060830188679245
Bolton,2023.0,Vacant Land,3,130000.0,0.7844666666666665
Bozrah,2001.0,nan,12,116950.0,0.9684096689166667
Bozrah,2002.0,nan,27,55000.0,0.7853966364444445
Bozrah,2003.0,nan,2,117000.0,0.293943396
Bozrah,2004.0,nan,40,168250.0,0.5810546039833333
Bozrah,2005.0,nan,46,200500.0,0.4493241315652174
Bozrah,2006.0,Single Family,12,245000.0,0.3827011161666667
Bozrah,2006.0,nan,38,198500.0,0.43549756318421057
Bozrah,2007.0,Single Family,22,230000.0,0.43628717363636366
Bozrah,2007.0,nan,4,145700.0,1.57253344675
Bozrah,2008.0,Single Family,2,183250.0,0.7226354665
Bozrah,2009.0,Single Family,17,190000.0,0.9373330322352941
Bozrah,2009.0,nan,2,637500.0,0.6840555555000001
Bozrah,2010.0,Single Family,17,209900.0,0.9121400324705882
Bozrah,2010.0,Two Family,2,134400.0,1.311266792
Bozrah,2010.0,nan,9,180000.0,0.4436973201111111
Bozrah,2011.0,Single Family,21,212000.0,0.8774305525238096
Bozrah,2011.0,nan,3,73000.0,1.0477017393333334
Bozrah,2012.0,Single Family,12,178000.0,1.255279606
Bozrah,2012.0,nan,7,63500.0,1.0950704662857143
Bozrah,2013.0,Single Family,6,204000.0,0.7217113666
